ID,LegacyID,FirstName,LastName,Department,AvgRating,NumRatings,AvgDifficulty,WouldTakeAgainPercent,CleanedFirstName,CleanedLastName,instructors,BestCourseMatch,MatchScore
VGVhY2hlci0xOTk4NDQy,1998442,Sara,Mattavelli,Languages,5.0,1,3.0,-1.0,Sara,Mattavelli,Sara Mattavelli,,0
VGVhY2hlci0xOTk1ODc4,1995878,Lauren,Moscoe,Biology,5.0,1,3.0,-1.0,Lauren,Moscoe,Lauren Moscoe,,0
VGVhY2hlci05OTg2NDY=,998646,Paul,Rowe,Music,5.0,3,3.0,-1.0,Paul,Rowe,Paul Rowe,,0
VGVhY2hlci0xNTIxNDc2,1521476,Eunjung,Kim,Women's Studies,4.4,6,3.3,-1.0,Eunjung,Kim,Eunjung Kim,,0
VGVhY2hlci00OTEyNTA=,491250,John,Moskwa,Engineering,1.9,19,4.2,-1.0,John,Moskwa,John Moskwa,,0
VGVhY2hlci0xNjM5MDIx,1639021,Se-Mi,OH,East Asian Lang. & Literature,4.3,6,2.0,-1.0,Se-Mi,OH,Se-Mi OH,,0
VGVhY2hlci04OTE2NTU=,891655,Mahesh,Mahanthappa,Chemistry,4.5,58,3.4,-1.0,Mahesh,Mahanthappa,Mahesh Mahanthappa,,0
VGVhY2hlci05NzA3NjQ=,970764,Lea,Ziskind-Conhaim,Medicine,4.1,10,3.1,-1.0,Lea,Ziskind-Conhaim,Lea Ziskind-Conhaim,,0
VGVhY2hlci0xMDc3NzU4,1077758,Marcin,Filutowicz,Biology,1.6,11,4.3,-1.0,Marcin,Filutowicz,Marcin Filutowicz,,0
VGVhY2hlci0xOTY1Mzcw,1965370,Leo ,Rubinkowski,Communication,5.0,1,1.0,-1.0,Leo,Rubinkowski,Leo Rubinkowski,,0
VGVhY2hlci0yODUyNTU=,285255,Kurt,Squire,Education,4.1,7,1.7,-1.0,Kurt,Squire,Kurt Squire,,0
VGVhY2hlci0xOTkwNDk5,1990499,Karen,Guthrie,Economics,1.5,1,5.0,-1.0,Karen,Guthrie,Karen Guthrie,,0
VGVhY2hlci0xOTkwMjg1,1990285,John,Martin,Psychology,3.5,1,3.0,-1.0,John,Martin,John Martin,John Martin,100
VGVhY2hlci04OTkzNjE=,899361,Cyrena,Pondrom,Literature,4.0,9,2.9,-1.0,Cyrena,Pondrom,Cyrena Pondrom,,0
VGVhY2hlci0xOTg4MTUx,1988151,Kay,Millonzi,Business,4.5,1,1.0,-1.0,Kay,Millonzi,Kay Millonzi,,0
VGVhY2hlci0xMDM4Mzk0,1038394,Michael,Cox,Science,4.8,14,2.9,-1.0,Michael,Cox,Michael Cox,Michael Cox,100
VGVhY2hlci0xODgxMTQw,1881140,Youyong,Qian,TA,5.0,2,1.5,-1.0,Youyong,Qian,Youyong Qian,,0
VGVhY2hlci0xOTg1MzEw,1985310,Karl,Johnson,Mathematics,5.0,1,3.0,-1.0,Karl,Johnson,Karl Johnson,Mark Johnson,83
VGVhY2hlci0xOTIyMjk3,1922297,Tim ,Aylsworth,Philosophy,4.9,8,1.9,-1.0,Tim,Aylsworth,Tim Aylsworth,,0
VGVhY2hlci0xNjc0NzU0,1674754,Michael,Kratochvil,Chemistry,5.0,3,1.0,-1.0,Michael,Kratochvil,Michael Kratochvil,,0
VGVhY2hlci0xODgzMTQw,1883140,Lisa,Tiger,Human Development,4.7,3,1.0,-1.0,Lisa,Tiger,Lisa Tiger,,0
VGVhY2hlci02MjEzMjk=,621329,Xochitl,Gilkeson,English,4.5,8,2.8,-1.0,Xochitl,Gilkeson,Xochitl Gilkeson,,0
VGVhY2hlci0xODkzMjAx,1893201,Chelsea,Anderson,Theater,4.5,5,1.8,-1.0,Chelsea,Anderson,Chelsea Anderson,Chelsea Andrews,84
VGVhY2hlci0xOTgxNjIw,1981620,Marta,Adan,Spanish  Portuguese,5.0,1,1.0,-1.0,Marta,Adan,Marta Adan,,0
VGVhY2hlci0xOTgxNjEz,1981613,Christopher,Slaby,Art  Art History,3.5,1,2.0,-1.0,Christopher,Slaby,Christopher Slaby,CHRISTOPHER Sina,85
VGVhY2hlci0xNzMzODc3,1733877,William,Frazee,Chemistry,4.1,18,1.7,-1.0,William,Frazee,William Frazee,William Reese,81
VGVhY2hlci0xNzc4Mzcw,1778370,Sida,Liu,Sociology,4.1,5,3.0,-1.0,Sida,Liu,Sida Liu,,0
VGVhY2hlci01NDQxOTI=,544192,Bimbisar,Irom,English,4.2,16,2.8,-1.0,Bimbisar,Irom,Bimbisar Irom,,0
VGVhY2hlci0xODcyNzY3,1872767,Mary,Lindstrom,Statistics,3.7,3,1.3,-1.0,Mary,Lindstrom,Mary Lindstrom,Tim Lindstrom,81
VGVhY2hlci0xOTc5ODI0,1979824,Jiande,Li,Physics,1.0,1,5.0,-1.0,Jiande,Li,Jiande Li,,0
VGVhY2hlci0xNjc1MjY2,1675266,John,Ahlquist,Political Science,4.2,6,2.8,-1.0,John,Ahlquist,John Ahlquist,,0
VGVhY2hlci0xOTcxNTI4,1971528,Drew,Davidson,Computer Science,4.5,2,2.5,-1.0,Drew,Davidson,Drew Davidson,,0
VGVhY2hlci0xOTc5NzA5,1979709,Jingshan,Li,Engineering,3.5,1,2.0,-1.0,Jingshan,Li,Jingshan Li,Jinan Lin,80
VGVhY2hlci03MTUxNzY=,715176,Izabela,Szlufarska,Engineering,4.8,2,2.0,-1.0,Izabela,Szlufarska,Izabela Szlufarska,Izabela Szlufarska-Morgan,84
VGVhY2hlci04OTA5NTY=,890956,Alexander,Kiselev,Mathematics,3.8,44,3.6,-1.0,Alexander,Kiselev,Alexander Kiselev,,0
VGVhY2hlci0xMjc4NDQy,1278442,Jon,McKenzie,English,4.5,5,1.6,-1.0,Jon,McKenzie,Jon McKenzie,Donald Mckenzie,81
VGVhY2hlci05NjAwMDM=,960003,Helen,Kinsella,Political Science,4.3,11,3.1,-1.0,Helen,Kinsella,Helen Kinsella,,0
VGVhY2hlci0zMjI4MDg=,322808,Consuelo,Lopez-Springfield,Women's Studies,2.2,7,3.6,-1.0,Consuelo,Lopez-Springfield,Consuelo Lopez-Springfield,,0
VGVhY2hlci01NjgxOTk=,568199,Lester,Hunt,Philosophy,2.8,22,3.2,-1.0,Lester,Hunt,Lester Hunt,,0
VGVhY2hlci0xODgwMjY1,1880265,Larry,Watson,Physics,2.3,22,3.3,-1.0,Larry,Watson,Larry Watson,,0
VGVhY2hlci00ODc2ODE=,487681,Jonathan,Lang,Philosophy,4.7,7,4.1,-1.0,Jonathan,Lang,Jonathan Lang,,0
VGVhY2hlci0xNjI5NjEw,1629610,Mark,Colas,Economics,4.7,8,2.5,-1.0,Mark,Colas,Mark Colas,,0
VGVhY2hlci01MzY5OTY=,536996,Cora Lee,Kluge,Languages,3.4,15,2.2,-1.0,Cora Lee,Kluge,Cora Lee Kluge,,0
VGVhY2hlci0xMjUwOTU4,1250958,Desiree,Diaz-Diaz,Spanish & Portuguese,3.2,3,1.7,-1.0,Desiree,Diaz-Diaz,Desiree Diaz-Diaz,,0
VGVhY2hlci0xOTY5ODc1,1969875,Ryan ,Batkie,Physics,5.0,1,1.0,-1.0,Ryan,Batkie,Ryan Batkie,,0
VGVhY2hlci0xOTY1MjQ1,1965245,Sarah,Groeneveld,English,3.0,1,3.0,-1.0,Sarah,Groeneveld,Sarah Groeneveld,,0
VGVhY2hlci0xOTY5MjEx,1969211,Linda,Barry,Chemistry,5.0,1,4.0,-1.0,Linda,Barry,Linda Barry,Lynda Barry,91
VGVhY2hlci0xOTY5MjU1,1969255,Violaine ,Peldan,Languages,3.5,1,2.0,-1.0,Violaine,Peldan,Violaine Peldan,,0
VGVhY2hlci0xMTA2MzE4,1106318,Monica,Turner,Biology,3.9,7,2.3,-1.0,Monica,Turner,Monica Turner,Monica Turner,100
VGVhY2hlci0xOTYyNDA3,1962407,Brook,Luers,Statistics,3.0,1,3.0,-1.0,Brook,Luers,Brook Luers,,0
VGVhY2hlci0xOTA3Mzkw,1907390,Hidayath,Ansari,Computer Science,4.5,2,2.0,-1.0,Hidayath,Ansari,Hidayath Ansari,,0
VGVhY2hlci0xOTY4NDEw,1968410,Amy,Armstrong,Kinesiology,4.5,1,1.0,-1.0,Amy,Armstrong,Amy Armstrong,,0
VGVhY2hlci01OTc4NjA=,597860,Robert,Nixon,English,4.5,18,2.1,-1.0,Robert,Nixon,Robert Nixon,Robert Nix,91
VGVhY2hlci0xMzgyMDg4,1382088,Jaeho,Lee,Mathematics,2.4,4,4.0,-1.0,Jaeho,Lee,Jaeho Lee,,0
VGVhY2hlci0xMDc5MjA1,1079205,Heather,Carroll,English,4.0,19,2.6,-1.0,Heather,Carroll,Heather Carroll,,0
VGVhY2hlci03ODM4NzU=,783875,Donald,Harmatuck,Economics,1.7,10,4.1,-1.0,Donald,Harmatuck,Donald Harmatuck,,0
VGVhY2hlci0xMDQ4MDA5,1048009,Hilary,Heffley,Languages,4.7,6,2.0,-1.0,Hilary,Heffley,Hilary Heffley,,0
VGVhY2hlci0xNjgzNDQ3,1683447,Marin,Laufenberg,Spanish & Portuguese,4.7,10,2.8,-1.0,Marin,Laufenberg,Marin Laufenberg,,0
VGVhY2hlci0xMTc0NjEw,1174610,James,Keck,Chemistry,3.5,1,4.0,-1.0,James,Keck,James Keck,James Keck,100
VGVhY2hlci0xOTY2MzE3,1966317,Emily,Griffith,Accounting,4.5,1,4.0,-1.0,Emily,Griffith,Emily Griffith,Emily Griffith,100
VGVhY2hlci02MTA5NDY=,610946,Jess,Gilbert,Sociology,4.7,9,2.2,-1.0,Jess,Gilbert,Jess Gilbert,,0
VGVhY2hlci0xODIyNDI0,1822424,Katie,Lindstrom,Anthropology,2.7,5,2.8,-1.0,Katie,Lindstrom,Katie Lindstrom,,0
VGVhY2hlci0xNTE2NTA1,1516505,Ben,Post,Spanish & Portuguese,3.9,8,3.6,-1.0,Ben,Post,Ben Post,,0
VGVhY2hlci0xOTAxODgw,1901880,Amin,Fadl,Biology,2.5,2,2.5,-1.0,Amin,Fadl,Amin Fadl,,0
VGVhY2hlci0xNjU0MTA1,1654105,Paul,Natiw,Not Specified,4.9,11,1.7,-1.0,Paul,Natiw,Paul Natiw,,0
VGVhY2hlci05NjAyMjM=,960223,Renee,Cairns,English,4.5,5,3.4,-1.0,Renee,Cairns,Renee Cairns,,0
VGVhY2hlci0xOTYyNzQy,1962742,Ellen,Smith,Social Work,5.0,1,4.0,-1.0,Ellen,Smith,Ellen Smith,Ellen Smith,100
VGVhY2hlci0zMTk0NTU=,319455,Phil,Simon,Biology,2.1,19,4.1,-1.0,Phil,Simon,Phil Simon,,0
VGVhY2hlci0xNTc2Mjc5,1576279,Kevin,Packard,Mathematics,4.1,18,2.1,-1.0,Kevin,Packard,Kevin Packard,,0
VGVhY2hlci0xOTYyNDIw,1962420,Akshat,Sharma,Biology,4.5,1,3.0,-1.0,Akshat,Sharma,Akshat Sharma,Prashant Sharma,86
VGVhY2hlci0xODYzMjM3,1863237,Sunny,Chan,English,4.0,3,2.3,-1.0,Sunny,Chan,Sunny Chan,,0
VGVhY2hlci0xNzk0MjE0,1794214,Benjamin,Snyder,Computer Science,2.8,2,2.5,-1.0,Benjamin,Snyder,Benjamin Snyder,,0
VGVhY2hlci0xOTQ1MTg0,1945184,Alyssa,DiGilio,Statistics,4.0,2,1.5,-1.0,Alyssa,DiGilio,Alyssa DiGilio,,0
VGVhY2hlci03MDMxOTg=,703198,John,Eason,Languages,4.1,4,2.3,-1.0,John,Eason,John Eason,,0
VGVhY2hlci0xOTUwODYz,1950863,Joe,Patteson,Spanish  Portuguese,4.5,1,3.0,-1.0,Joe,Patteson,Joe Patteson,,0
VGVhY2hlci0xODE4MDY3,1818067,Benjamin,Haenni,Chemistry,4.9,6,2.0,-1.0,Benjamin,Haenni,Benjamin Haenni,,0
VGVhY2hlci0xMzc1NzQ5,1375749,Jose L.,Santiago,Spanish & Portuguese,3.9,7,3.1,-1.0,Jose L,Santiago,Jose L Santiago,,0
VGVhY2hlci0xNDAwMjg4,1400288,Jennifer,Misran,TA,4.7,6,3.2,-1.0,Jennifer,Misran,Jennifer Misran,Jennifer Raynor,80
VGVhY2hlci0xOTUwNDAx,1950401,Erika,Lee,International Studies,1.5,1,2.0,-1.0,Erika,Lee,Erika Lee,,0
VGVhY2hlci05MzkxOTQ=,939194,Mel,De Villiers,Pharmacy,5.0,1,1.0,-1.0,Mel,De Villiers,Mel De Villiers,Melgardt De Villiers,86
VGVhY2hlci0xODI3Njc2,1827676,Ian,Lowman,Asian Studies,3.0,3,1.7,-1.0,Ian,Lowman,Ian Lowman,,0
VGVhY2hlci0xOTQ2OTAy,1946902,Alan,Turnquist,Environmental Studies,5.0,1,1.0,-1.0,Alan,Turnquist,Alan Turnquist,,0
VGVhY2hlci0xNDQxNTMy,1441532,Lisa,Woodson,Languages,4.0,1,2.0,-1.0,Lisa,Woodson,Lisa Woodson,,0
VGVhY2hlci0xMTIxNTY5,1121569,Hunter,Martin,History,4.9,7,2.3,-1.0,Hunter,Martin,Hunter Martin,,0
VGVhY2hlci0xNjgyNTEx,1682511,Christine,Elliott,English,5.0,3,1.3,-1.0,Christine,Elliott,Christine Elliott,,0
VGVhY2hlci0xMzI2ODA4,1326808,Jonah,Conner,Spanish & Portuguese,4.5,6,1.8,-1.0,Jonah,Conner,Jonah Conner,,0
VGVhY2hlci0xOTIzMDY1,1923065,Lawrence ,Watson,Physics,4.8,2,1.5,-1.0,Lawrence,Watson,Lawrence Watson,,0
VGVhY2hlci0xODczMTg4,1873188,Mytoan,Nguyen-Akbar,Sociology,2.0,2,1.0,-1.0,Mytoan,Nguyen-Akbar,Mytoan Nguyen-Akbar,,0
VGVhY2hlci0xODg2MzYx,1886361,Sriram,Alladi,Mathematics,3.3,2,2.5,-1.0,Sriram,Alladi,Sriram Alladi,,0
VGVhY2hlci03NjIyNTQ=,762254,Naomi,McGloin,Languages,3.8,9,2.7,-1.0,Naomi,McGloin,Naomi McGloin,,0
VGVhY2hlci0xNjkzOTgx,1693981,Stephen,Neal,Not Specified,5.0,3,2.7,-1.0,Stephen,Neal,Stephen Neal,,0
VGVhY2hlci05NTk2Mzg=,959638,Travis,Tennessen,Geography,4.7,21,2.8,-1.0,Travis,Tennessen,Travis Tennessen,,0
VGVhY2hlci0xOTM0MDIx,1934021,Trisha,Andrews,Chemistry,5.0,1,2.0,-1.0,Trisha,Andrews,Trisha Andrews,Uri Andrews,80
VGVhY2hlci0xNDk4ODc0,1498874,Gregorio,Moreno-Flores,Mathematics,3.5,18,2.9,-1.0,Gregorio,Moreno-Flores,Gregorio Moreno-Flores,,0
VGVhY2hlci0xNzI0MDAw,1724000,Jignesh,Patel,Computer Science,2.6,11,4.1,-1.0,Jignesh,Patel,Jignesh Patel,,0
VGVhY2hlci0xODg2MTYx,1886161,Daniel,Huffman,Geography,3.7,3,4.0,-1.0,Daniel,Huffman,Daniel Huffman,,0
VGVhY2hlci0xOTI3OTkz,1927993,KaiHo,Wong,Mathematics,4.0,1,2.0,-1.0,KaiHo,Wong,KaiHo Wong,,0
VGVhY2hlci0yODY5NDE=,286941,Keith,Busby,Languages,3.6,10,2.8,-1.0,Keith,Busby,Keith Busby,,0
VGVhY2hlci0xNzg2Nzc3,1786777,Sushmita,Roy,Computer Science,2.8,2,2.5,-1.0,Sushmita,Roy,Sushmita Roy,Sushmita Roy,100
VGVhY2hlci0xMjYwMzYw,1260360,Molly,Gardner,Philosophy,4.9,4,3.3,-1.0,Molly,Gardner,Molly Gardner,,0
VGVhY2hlci0xMjg1MDcz,1285073,Barry,Driscoll,Political Science,4.9,31,2.4,-1.0,Barry,Driscoll,Barry Driscoll,,0
VGVhY2hlci0xODU0Njg1,1854685,Michael,Tilkens,Anthropology,4.9,14,1.9,-1.0,Michael,Tilkens,Michael Tilkens,,0
VGVhY2hlci0xODgwNzc5,1880779,Keith,Gennuso,Kinesiology,1.5,1,4.0,-1.0,Keith,Gennuso,Keith Gennuso,,0
VGVhY2hlci0xNTEwMjU3,1510257,Wen,LI,Psychology,3.6,7,2.3,-1.0,Wen,LI,Wen LI,,0
VGVhY2hlci0xOTQzNzI=,194372,John,Coleman,Political Science,4.4,84,2.6,-1.0,John,Coleman,John Coleman,,0
VGVhY2hlci0xOTE5NDg1,1919485,Abe,Carr,Accounting,5.0,1,3.0,-1.0,Abe,Carr,Abe Carr,,0
VGVhY2hlci0xODQ5Mjky,1849292,Gang,Jing,Communication,4.7,8,3.1,-1.0,Gang,Jing,Gang Jing,Jing Fan,82
VGVhY2hlci0xMjMyODAz,1232803,William,Jones,History,3.6,14,2.4,-1.0,William,Jones,William Jones,John Williams,85
VGVhY2hlci0xMzc5NDkz,1379493,Camille,Guerin-Gonzales,History,4.9,4,3.8,-1.0,Camille,Guerin-Gonzales,Camille Guerin-Gonzales,,0
VGVhY2hlci0xMzEwMjMw,1310230,Andrey,Chubukov,Physics,3.0,2,2.5,-1.0,Andrey,Chubukov,Andrey Chubukov,,0
VGVhY2hlci0xOTExNTIw,1911520,Vivek,Astvansh,Marketing,5.0,1,3.0,-1.0,Vivek,Astvansh,Vivek Astvansh,,0
VGVhY2hlci0xMTYwMTk5,1160199,Harvey,Jacobs,Environmental Studies,4.8,3,3.3,-1.0,Harvey,Jacobs,Harvey Jacobs,,0
VGVhY2hlci0xNDM0NTMz,1434533,Katie,Oswald,Spanish & Portuguese,4.4,8,2.1,-1.0,Katie,Oswald,Katie Oswald,,0
VGVhY2hlci0xNDMzNTk5,1433599,Daniel,Kammer,Engineering,3.9,4,4.8,-1.0,Daniel,Kammer,Daniel Kammer,,0
VGVhY2hlci0xODA3MzEz,1807313,Kenneth,Potter,Hydrogeology,2.8,3,2.7,-1.0,Kenneth,Potter,Kenneth Potter,Kenneth Potter,100
VGVhY2hlci0xODgwMzMz,1880333,Javier,Bianchi,Economics,1.8,15,3.1,-1.0,Javier,Bianchi,Javier Bianchi,,0
VGVhY2hlci0xOTAyMjY2,1902266,Audrey,Tluczek,Nursing,2.0,2,4.0,-1.0,Audrey,Tluczek,Audrey Tluczek,,0
VGVhY2hlci04MzYzOTM=,836393,Walter,Drugan,Engineering,2.6,14,4.8,-1.0,Walter,Drugan,Walter Drugan,,0
VGVhY2hlci0xOTA3Nzc3,1907777,Kathy,Johnson,Nursing,5.0,1,3.0,-1.0,Kathy,Johnson,Kathy Johnson,Nathan Johnson,81
VGVhY2hlci0xNTI4MDM3,1528037,Mushfeq,Khan,Mathematics,4.4,4,3.0,-1.0,Mushfeq,Khan,Mushfeq Khan,,0
VGVhY2hlci04OTYwMjY=,896026,Michael,Johnson,Business,2.9,13,2.2,-1.0,Michael,Johnson,Michael Johnson,Michael Johnson,100
VGVhY2hlci0xODYwNzY5,1860769,Chenliang,Xu,Statistics,1.8,6,3.3,-1.0,Chenliang,Xu,Chenliang Xu,,0
VGVhY2hlci0xMDMwODcz,1030873,Louis,Armentano,Agriculture,3.5,4,3.3,-1.0,Louis,Armentano,Louis Armentano,,0
VGVhY2hlci0xNDg4MTc0,1488174,Gina,Spitz,Sociology,3.0,2,3.0,-1.0,Gina,Spitz,Gina Spitz,,0
VGVhY2hlci0xNTg2Mzg3,1586387,Ethan,Alexander-Davey,Political Science,3.5,4,3.0,-1.0,Ethan,Alexander-Davey,Ethan Alexander-Davey,Alexander Meehan,81
VGVhY2hlci0xMDgwNjc3,1080677,Peter,Ritz,Business,4.8,8,2.1,-1.0,Peter,Ritz,Peter Ritz,,0
VGVhY2hlci0xODUxMjQx,1851241,Yer,Vang,Asian Studies,3.5,3,1.3,-1.0,Yer,Vang,Yer Vang,,0
VGVhY2hlci0xODk5MzMz,1899333,Irene,Rae,Computer Science,1.3,2,2.5,-1.0,Irene,Rae,Irene Rae,,0
VGVhY2hlci0xMzIyMjEw,1322210,Miriam,Talmon-Bohm,Literature,4.5,3,1.3,-1.0,Miriam,Talmon-Bohm,Miriam Talmon-Bohm,,0
VGVhY2hlci0xODQyMjM5,1842239,Luke,Langsjoen,Physics,2.0,23,4.7,-1.0,Luke,Langsjoen,Luke Langsjoen,,0
VGVhY2hlci0xMzgyNDE5,1382419,David,Lowenstein,English,3.9,4,1.8,-1.0,David,Lowenstein,David Lowenstein,,0
VGVhY2hlci01MjU1ODE=,525581,Gloria,Beffa,Mathematics,2.6,13,3.7,-1.0,Gloria,Beffa,Gloria Beffa,,0
VGVhY2hlci0xNDkzOTM4,1493938,Monica,Harkey,Science,4.0,6,2.7,-1.0,Monica,Harkey,Monica Harkey,,0
VGVhY2hlci0xNjEzMTQ4,1613148,Dykman,Benjamin,Psychology,3.2,3,4.0,-1.0,Dykman,Benjamin,Dykman Benjamin,Benjamin Malnar,80
VGVhY2hlci0xNzE4Njcz,1718673,Gerardo,Hernandez-Duenas,Mathematics,2.8,9,3.0,-1.0,Gerardo,Hernandez-Duenas,Gerardo Hernandez-Duenas,,0
VGVhY2hlci0xMTMzMzk1,1133395,Brad,Brown,Education,3.1,7,3.3,-1.0,Brad,Brown,Brad Brown,Bradford Brown,83
VGVhY2hlci0xOTAyMzYz,1902363,Chris,Johnson,Engineering,5.0,1,1.0,-1.0,Chris,Johnson,Chris Johnson,,0
VGVhY2hlci0xMzg2Nzcz,1386773,Taylor,Price,Political Science,4.5,1,3.0,-1.0,Taylor,Price,Taylor Price,,0
VGVhY2hlci0xOTAxNjQ3,1901647,Robert,McClain,Chemistry,5.0,1,1.0,-1.0,Robert,McClain,Robert McClain,,0
VGVhY2hlci0xOTAxNjEx,1901611,Jordan,Baskerville,Religion,5.0,1,1.0,-1.0,Jordan,Baskerville,Jordan Baskerville,,0
VGVhY2hlci0xNzA5Njc2,1709676,Mingzhong,Cai,Mathematics,2.5,24,4.2,-1.0,Mingzhong,Cai,Mingzhong Cai,,0
VGVhY2hlci0xODE3MjMy,1817232,Christopher,Limburg,International Studies,2.5,5,2.6,-1.0,Christopher,Limburg,Christopher Limburg,,0
VGVhY2hlci0xNjE4ODQ2,1618846,Maggie,Hagerman,Human Development,4.6,5,2.8,-1.0,Maggie,Hagerman,Maggie Hagerman,,0
VGVhY2hlci02NTM2NTA=,653650,Stacy,Bryant,Languages,4.4,9,2.4,-1.0,Stacy,Bryant,Stacy Bryant,,0
VGVhY2hlci05MTA4MTM=,910813,Phillip,Kim,Management,3.2,12,2.7,-1.0,Phillip,Kim,Phillip Kim,,0
VGVhY2hlci0xNjAxNTc4,1601578,Cameron,Currie,Science,5.0,1,2.0,-1.0,Cameron,Currie,Cameron Currie,Cameron Currie,100
VGVhY2hlci0xMzU0Njk3,1354697,Christopher,Taylor,Music,5.0,1,3.0,-1.0,Christopher,Taylor,Christopher Taylor,Christopher Taylor,100
VGVhY2hlci0xOTM5NDE=,193941,Warren,Porter,Biology,2.5,71,3.8,-1.0,Warren,Porter,Warren Porter,,0
VGVhY2hlci0xMzA0MzE=,130431,David,Loewenstein,English,3.4,39,2.4,-1.0,David,Loewenstein,David Loewenstein,,0
VGVhY2hlci04OTY0NTg=,896458,Gary,Splitter,Agriculture,2.9,13,4.0,-1.0,Gary,Splitter,Gary Splitter,,0
VGVhY2hlci0xODk4MjI4,1898228,Numan,Turan,TA,1.8,2,1.5,-1.0,Numan,Turan,Numan Turan,,0
VGVhY2hlci0xODk4Mzcw,1898370,Morgan,Baima,Chemistry,2.5,1,4.0,-1.0,Morgan,Baima,Morgan Baima,,0
VGVhY2hlci0zMDY2NjI=,306662,George,Johnson,Engineering,4.1,27,2.0,-1.0,George,Johnson,George Johnson,Derek Johnson,81
VGVhY2hlci0xODkzMjA5,1893209,Gerry,Bauer,Physics,2.3,4,3.5,-1.0,Gerry,Bauer,Gerry Bauer,,0
VGVhY2hlci0xNDMwNTc0,1430574,Martha,Blalock,Business,4.9,7,1.4,-1.0,Martha,Blalock,Martha Blalock,,0
VGVhY2hlci03NTk2OTg=,759698,Thongchai,Winichakul,History,1.8,4,3.8,-1.0,Thongchai,Winichakul,Thongchai Winichakul,,0
VGVhY2hlci0xMjM3NjIw,1237620,Susan,Horwitz,Computer Science,4.4,4,2.3,-1.0,Susan,Horwitz,Susan Horwitz,,0
VGVhY2hlci0xNTc4Njk1,1578695,Amanda,Gierach,Spanish & Portuguese,4.7,3,2.7,-1.0,Amanda,Gierach,Amanda Gierach,,0
VGVhY2hlci0xODk0ODgz,1894883,Ayoosh,Bansal,Physics,4.5,1,2.0,-1.0,Ayoosh,Bansal,Ayoosh Bansal,,0
VGVhY2hlci0xNDEyMzY4,1412368,Allison,Howell,Journalism,5.0,1,2.0,-1.0,Allison,Howell,Allison Howell,,0
VGVhY2hlci0xMzc5OTY3,1379967,Shane,Sharp,Sociology,4.2,3,2.7,-1.0,Shane,Sharp,Shane Sharp,,0
VGVhY2hlci0xODU0NTA5,1854509,Darien,Lamen,Music,3.8,2,2.0,-1.0,Darien,Lamen,Darien Lamen,,0
VGVhY2hlci0yNTEzNjg=,251368,Qiang,Cui,Chemistry,2.7,36,3.5,-1.0,Qiang,Cui,Qiang Cui,,0
VGVhY2hlci0xODkyODc2,1892876,Indu,Sharma,Languages,3.5,1,1.0,-1.0,Indu,Sharma,Indu Sharma,,0
VGVhY2hlci0xODkxNjc0,1891674,Kevin,Dewan,Philosophy,5.0,1,2.0,-1.0,Kevin,Dewan,Kevin Dewan,Kevin Dao,80
VGVhY2hlci0xODkxMjkw,1891290,Jennifer,Laffin,Genetics,4.0,1,4.0,-1.0,Jennifer,Laffin,Jennifer Laffin,Jennifer Larson,80
VGVhY2hlci0xNzUyNjQ1,1752645,David,Diamondstone,Mathematics,2.4,24,3.0,-1.0,David,Diamondstone,David Diamondstone,,0
VGVhY2hlci02MTkzNDI=,619342,Ahna,Skop,Genetics,4.9,5,2.4,-1.0,Ahna,Skop,Ahna Skop,Ahna Skop,100
VGVhY2hlci01ODc5ODY=,587986,Katherine,Magnuson,Social Work,3.2,9,3.1,-1.0,Katherine,Magnuson,Katherine Magnuson,Katherine Magnuson,100
VGVhY2hlci00MDA1MjA=,400520,John,Westbury,Communication Disorders,2.8,29,4.2,-1.0,John,Westbury,John Westbury,,0
VGVhY2hlci05ODYxMDk=,986109,David,Marcouiller,Economics,5.0,2,2.0,-1.0,David,Marcouiller,David Marcouiller,David Marcouiller,100
VGVhY2hlci04MjI4MTE=,822811,Thomas,Cravens,Languages,3.7,11,1.9,-1.0,Thomas,Cravens,Thomas Cravens,Thomas Reps,80
VGVhY2hlci0xODUzNDM4,1853438,Sarkis,Zenobian,Physics,4.0,3,2.7,-1.0,Sarkis,Zenobian,Sarkis Zenobian,,0
VGVhY2hlci0xNzc5ODA1,1779805,Elizabeth,Kramer,Social Work,5.0,2,1.0,-1.0,Elizabeth,Kramer,Elizabeth Kramer,Elizabeth Schrader,82
VGVhY2hlci0xNTE5NTg3,1519587,Frieda,Fichtner,Languages,4.9,5,1.2,-1.0,Frieda,Fichtner,Frieda Fichtner,,0
VGVhY2hlci0xMDY2MTEy,1066112,Paul,Ross,Engineering,3.9,11,1.6,-1.0,Paul,Ross,Paul Ross,,0
VGVhY2hlci0xODgxMTQx,1881141,Xiang,Lv,East Asian Lang. & Literature,4.8,2,5.0,-1.0,Xiang,Lv,Xiang Lv,,0
VGVhY2hlci0xODc2NTMy,1876532,Jesse,Holzer,Computer Science,2.6,5,3.4,-1.0,Jesse,Holzer,Jesse Holzer,,0
VGVhY2hlci0xNzU5NTQ5,1759549,Beth,Ryan,Engineering,5.0,2,1.0,-1.0,Beth,Ryan,Beth Ryan,,0
VGVhY2hlci0xODAwOTUz,1800953,Jennifer,Cooper,Educational Psychology,2.3,9,3.1,-1.0,Jennifer,Cooper,Jennifer Cooper,Jennifer Conrad,80
